gene_name,module,supermodule,dim_1,dim_2,cluster,module_id
B3GNT9,41,1,3.4701472184890436,-1.9284453255886351,Oligodendrocytes,Oligodendrocytes41
DEXI,1,1,-5.269204054093964,-2.1437273448163783,Oligodendrocytes,Oligodendrocytes1
AC077690.1,7,1,5.370690908216827,1.2884520428424562,Oligodendrocytes,Oligodendrocytes7
ARL10,11,1,5.09374436356961,0.27755440642888196,Oligodendrocytes,Oligodendrocytes11
C22orf39,23,1,-4.652725372529633,-2.5717621309513365,Oligodendrocytes,Oligodendrocytes23
EFR3B,19,1,-0.10510495684207233,2.5826772587543214,Oligodendrocytes,Oligodendrocytes19
USO1,25,1,4.490429963850372,0.5237752335315431,Oligodendrocytes,Oligodendrocytes25
C17orf75,36,1,-1.4555388428932503,-4.4364360434765135,Oligodendrocytes,Oligodendrocytes36
Z83843.1,7,1,5.0872593782180475,1.1361943619495118,Oligodendrocytes,Oligodendrocytes7
NUDT5,23,1,-4.266856346345551,-2.697693453525952,Oligodendrocytes,Oligodendrocytes23
LRBA,7,1,4.851791467451446,1.4669751065021241,Oligodendrocytes,Oligodendrocytes7
PEX6,4,1,4.081994619154327,-0.20586191246455066,Oligodendrocytes,Oligodendrocytes4
MISP3,30,1,0.8564875982040092,1.775732650065967,Oligodendrocytes,Oligodendrocytes30
POLR2C,12,1,-3.4045026638275457,-1.8790274126285826,Oligodendrocytes,Oligodendrocytes12
LINC02821,9,1,-4.224844131684907,0.41075004508549817,Oligodendrocytes,Oligodendrocytes9
CCNT1,17,1,-2.287933383203156,-1.1623284680599486,Oligodendrocytes,Oligodendrocytes17
PRPSAP1,3,1,-5.46544638655246,-1.2238774759525572,Oligodendrocytes,Oligodendrocytes3
NFE2L1,3,1,-5.752916012025483,-0.7914485795254027,Oligodendrocytes,Oligodendrocytes3
POMT2,4,1,4.116611089491241,0.11173905303532727,Oligodendrocytes,Oligodendrocytes4
SUFU,41,1,2.7507539651626276,-1.7617213887924468,Oligodendrocytes,Oligodendrocytes41
NPAT,15,1,3.745006170057647,1.4620574848895753,Oligodendrocytes,Oligodendrocytes15
RHBDL2,16,1,4.196948137068145,1.1713422672992433,Oligodendrocytes,Oligodendrocytes16
MCOLN1,41,1,2.6885801217788385,-1.6866224272007262,Oligodendrocytes,Oligodendrocytes41
SFI1,35,1,2.531389798902862,-0.289559589123181,Oligodendrocytes,Oligodendrocytes35
STAT2,7,1,5.405590142988555,1.8438376324420656,Oligodendrocytes,Oligodendrocytes7
KDM2B-DT,11,1,5.125281419538848,0.5487493412738527,Oligodendrocytes,Oligodendrocytes11
LUC7L,17,1,-1.9871292152172402,-1.198696003651074,Oligodendrocytes,Oligodendrocytes17
AP002387.2,15,1,2.807785119795196,0.9473279850726808,Oligodendrocytes,Oligodendrocytes15
STK11,36,1,-1.4692460038429573,-4.393281326984814,Oligodendrocytes,Oligodendrocytes36
MAEA,22,1,-0.6071412899261788,-2.6539159877056395,Oligodendrocytes,Oligodendrocytes22
FAM53A,7,1,5.378004636549346,1.7306386368518556,Oligodendrocytes,Oligodendrocytes7
NOL8,5,1,2.63176402070462,0.5210985081439699,Oligodendrocytes,Oligodendrocytes5
ZNF100,11,1,5.5849939248794245,0.3548890488391603,Oligodendrocytes,Oligodendrocytes11
VPS37B,2,1,-1.0991278030639962,0.23929799964482434,Oligodendrocytes,Oligodendrocytes2
SLC25A44,2,1,-2.1185312607055975,0.30526341369206555,Oligodendrocytes,Oligodendrocytes2
TUBA1C,17,1,-2.541471872544892,-1.7251056594604766,Oligodendrocytes,Oligodendrocytes17
FCHO2,16,1,4.111710634016387,1.637124432826587,Oligodendrocytes,Oligodendrocytes16
ADSSL1,10,1,0.9157389066451713,2.7280062573199952,Oligodendrocytes,Oligodendrocytes10
LTO1,4,1,3.8565135858291315,0.14063013961369641,Oligodendrocytes,Oligodendrocytes4
PHF21B,17,1,-2.835621450162537,-1.8062383694404875,Oligodendrocytes,Oligodendrocytes17
GIHCG,38,1,-3.799833688951142,-3.3711374861950194,Oligodendrocytes,Oligodendrocytes38
AC083798.2,28,1,1.1899004838699028,0.10463918616826184,Oligodendrocytes,Oligodendrocytes28
DCPS,1,1,-5.570622835374482,-1.800542072748593,Oligodendrocytes,Oligodendrocytes1
AASDH,4,1,3.4982605836623835,-0.2564723355526244,Oligodendrocytes,Oligodendrocytes4
VPS39,4,1,3.208473768019073,-0.22503565380518786,Oligodendrocytes,Oligodendrocytes4
NDUFA6-DT,4,1,3.507940377973907,-0.9748347861522948,Oligodendrocytes,Oligodendrocytes4
SDF2,12,1,-4.250330362535126,-1.2003695232624327,Oligodendrocytes,Oligodendrocytes12
UBQLN2,40,1,-2.884174916959412,0.13369239738042005,Oligodendrocytes,Oligodendrocytes40
AC022075.1,18,1,0.9198704622024223,-1.5673571688885009,Oligodendrocytes,Oligodendrocytes18
EPC2,7,1,4.614270295881622,0.951732529903003,Oligodendrocytes,Oligodendrocytes7
CMC4,14,1,-5.621252927995331,-2.6486399633640563,Oligodendrocytes,Oligodendrocytes14
SMIM5,19,1,0.23992785432278363,2.2363408940082277,Oligodendrocytes,Oligodendrocytes19
PIP4P1,12,1,-3.4954523184067083,-1.849051640724591,Oligodendrocytes,Oligodendrocytes12
PPM1B,6,1,4.036886777662628,2.189934148097583,Oligodendrocytes,Oligodendrocytes6
NCBP3,7,1,5.367694940351837,1.3546897309070314,Oligodendrocytes,Oligodendrocytes7
MCEE,15,1,3.275192346357696,1.0597297089343751,Oligodendrocytes,Oligodendrocytes15
DUSP18,34,2,-1.2574539520508126,3.762488259578296,Oligodendrocytes,Oligodendrocytes34
EML1,7,1,5.537799443983428,1.7978125946765626,Oligodendrocytes,Oligodendrocytes7
SUPV3L1,17,1,-2.778573308206208,-1.5105698568577086,Oligodendrocytes,Oligodendrocytes17
PER2,2,1,-1.165903244233735,0.030335559154101688,Oligodendrocytes,Oligodendrocytes2
TYW3,4,1,4.07729681947171,-0.24443195888941638,Oligodendrocytes,Oligodendrocytes4
MCUB,20,1,-2.683209572053559,1.1822141545062745,Oligodendrocytes,Oligodendrocytes20
WDR19,17,1,-2.145550418711312,-0.6517490012401854,Oligodendrocytes,Oligodendrocytes17
COMMD2,12,1,-4.524540815568574,-1.392399833893231,Oligodendrocytes,Oligodendrocytes12
MYCBP2-AS1,8,1,5.343309964918487,0.07068790366704114,Oligodendrocytes,Oligodendrocytes8
SMIM14,16,1,4.437530126356475,1.7352320091968263,Oligodendrocytes,Oligodendrocytes16
LATS2,40,1,-2.746874485231049,0.40955652167851575,Oligodendrocytes,Oligodendrocytes40
CBX3,14,1,-5.970354471421845,-2.5397348267788207,Oligodendrocytes,Oligodendrocytes14
FLNC,9,1,-3.827449116922028,0.3623992340808595,Oligodendrocytes,Oligodendrocytes9
CD200,9,1,-4.121262941575654,-0.2466407878155028,Oligodendrocytes,Oligodendrocytes9
AP001011.1,34,2,-1.1489733197456673,3.753354443812915,Oligodendrocytes,Oligodendrocytes34
SIRT3,5,1,2.545761670851104,0.4469181435352052,Oligodendrocytes,Oligodendrocytes5
MRM2,23,1,-4.576371822572358,-1.9830150170082366,Oligodendrocytes,Oligodendrocytes23
WDTC1,42,1,2.502579297804229,-1.0938979251140868,Oligodendrocytes,Oligodendrocytes42
D2HGDH,15,1,3.5754257104629206,1.0128091709857667,Oligodendrocytes,Oligodendrocytes15
ZNF394,17,1,-2.0048326999610735,-1.3308848602527892,Oligodendrocytes,Oligodendrocytes17
LTA4H,22,1,-0.5341984369522408,-2.7029972536320006,Oligodendrocytes,Oligodendrocytes22
PM20D2,21,1,-0.05684188387454303,-0.5753953320736205,Oligodendrocytes,Oligodendrocytes21
KDM2B,11,1,4.927365388655059,0.4963432686572755,Oligodendrocytes,Oligodendrocytes11
ILRUN,2,1,-2.2822749652630163,0.3390652077441896,Oligodendrocytes,Oligodendrocytes2
ZNF782,11,1,5.200645532392852,0.6755336659198488,Oligodendrocytes,Oligodendrocytes11
DAB1,11,1,5.415725793623321,0.7071219818835939,Oligodendrocytes,Oligodendrocytes11
TMEM254-AS1,35,1,2.4256549737685846,-0.6606913668865477,Oligodendrocytes,Oligodendrocytes35
PHF7,4,1,4.112495984815948,0.04318083694035657,Oligodendrocytes,Oligodendrocytes4
LMO7,37,1,2.0474215409988092,-2.406639711355618,Oligodendrocytes,Oligodendrocytes37
TAB1,25,1,3.9915161988967585,0.9094711678271974,Oligodendrocytes,Oligodendrocytes25
PDSS2,25,1,4.396575536512725,0.7988857167010988,Oligodendrocytes,Oligodendrocytes25
PKN1,3,1,-5.726433668351777,-1.2193993193859374,Oligodendrocytes,Oligodendrocytes3
AC012184.3,8,1,4.474042024397247,0.11901081969792493,Oligodendrocytes,Oligodendrocytes8
CCNK,18,1,0.3183563611739799,-1.6077478987926757,Oligodendrocytes,Oligodendrocytes18
UBP1,36,1,-1.3605685570007637,-4.368784533237866,Oligodendrocytes,Oligodendrocytes36
ZNF250,29,1,0.24616178491055218,-1.0514358145946776,Oligodendrocytes,Oligodendrocytes29
SPATC1L,14,1,-5.834331188417084,-2.3849810821766173,Oligodendrocytes,Oligodendrocytes14
NCK1,17,1,-2.638974163747437,-1.6173954469913756,Oligodendrocytes,Oligodendrocytes17
EDEM2,3,1,-5.31981125853122,-0.9838466508144652,Oligodendrocytes,Oligodendrocytes3
CLN3,5,1,2.0438636205428766,0.5038904087787355,Oligodendrocytes,Oligodendrocytes5
LARP1B,9,1,-3.7017187216049505,0.42263139655644544,Oligodendrocytes,Oligodendrocytes9
HSD17B11,4,1,2.961190309309356,-0.9861379725689208,Oligodendrocytes,Oligodendrocytes4
ZNF821,29,1,0.6605041883224174,-1.0485429627651488,Oligodendrocytes,Oligodendrocytes29
AC005037.1,29,1,0.6737213990920707,-1.0385674102062499,Oligodendrocytes,Oligodendrocytes29
CHN2,13,1,2.067891683363311,1.717000617290088,Oligodendrocytes,Oligodendrocytes13
ERVK13-1,41,1,3.4661732576125788,-1.8903277976269042,Oligodendrocytes,Oligodendrocytes41
MCL1,2,1,-2.206185225463517,-0.17904602119868152,Oligodendrocytes,Oligodendrocytes2
BCL7C,23,1,-4.82508412382663,-2.689278290962628,Oligodendrocytes,Oligodendrocytes23
ZNF620,4,1,3.442579355024688,-0.2814099652523314,Oligodendrocytes,Oligodendrocytes4
INTS6L,18,1,0.5535839460128471,-1.6437762839550292,Oligodendrocytes,Oligodendrocytes18
NELFB,12,1,-4.075841579652436,-1.897102372145108,Oligodendrocytes,Oligodendrocytes12
SH3BGRL2,11,1,5.236992444776885,0.9453765290027345,Oligodendrocytes,Oligodendrocytes11
JMJD8,23,1,-5.049315128541596,-2.5757832092994963,Oligodendrocytes,Oligodendrocytes23
CCDC90B,1,1,-5.416438970780976,-2.2697596413845336,Oligodendrocytes,Oligodendrocytes1
C2orf68,5,1,2.2654205224746393,0.16831864287907727,Oligodendrocytes,Oligodendrocytes5
FLVCR1-DT,29,1,0.5061374566787407,-1.0828225476497924,Oligodendrocytes,Oligodendrocytes29
AL035530.2,8,1,4.283784951948516,0.1694806950336183,Oligodendrocytes,Oligodendrocytes8
MB21D2,7,1,4.626631345533721,0.9395526783710206,Oligodendrocytes,Oligodendrocytes7
AMFR,24,1,-1.7980393805271462,1.6970464127307618,Oligodendrocytes,Oligodendrocytes24
LINC00963,21,1,-0.7674178220993355,-0.6659862859005248,Oligodendrocytes,Oligodendrocytes21
WDR45B,12,1,-3.320927653527863,-1.6563334328884398,Oligodendrocytes,Oligodendrocytes12
LAP3,12,1,-3.648860845780976,-1.5264788133854186,Oligodendrocytes,Oligodendrocytes12
CAMK2G,42,1,2.494106855177276,-1.221239493584088,Oligodendrocytes,Oligodendrocytes42
TTBK2,42,1,2.664716329359405,-1.11817048618739,Oligodendrocytes,Oligodendrocytes42
WDR92,25,1,3.9857278726333307,0.6035837071185792,Oligodendrocytes,Oligodendrocytes25
PIGV,5,1,2.044993486189239,-0.04750953743403308,Oligodendrocytes,Oligodendrocytes5
ATG2A,5,1,2.1996136567825006,-0.06881962845270984,Oligodendrocytes,Oligodendrocytes5
AC092164.1,25,1,4.460700120710723,0.33488024642521985,Oligodendrocytes,Oligodendrocytes25
CABYR,29,1,0.4776667020553276,-0.8033776147121703,Oligodendrocytes,Oligodendrocytes29
THAP6,4,1,3.3360110185378717,0.08550537993962415,Oligodendrocytes,Oligodendrocytes4
LINC01137,7,1,5.602096643232696,1.3089398281818116,Oligodendrocytes,Oligodendrocytes7
AL162391.1,7,1,4.900462713026397,1.8062282936816896,Oligodendrocytes,Oligodendrocytes7
SUPT16H,12,1,-4.128510389543183,-1.4421157104725157,Oligodendrocytes,Oligodendrocytes12
GMDS-DT,16,1,4.389040078901641,1.40655936172063,Oligodendrocytes,Oligodendrocytes16
SLC25A39,1,1,-5.030254039979584,-2.341106788610867,Oligodendrocytes,Oligodendrocytes1
ATP8A2,9,1,-4.239145193315156,0.47486533095891126,Oligodendrocytes,Oligodendrocytes9
CDK14,40,1,-2.777643356538422,0.32038439681584485,Oligodendrocytes,Oligodendrocytes40
AC104417.2,15,1,2.9564491174453424,0.760723008418628,Oligodendrocytes,Oligodendrocytes15
C1orf174,38,1,-3.6506392099624945,-3.4846697909588134,Oligodendrocytes,Oligodendrocytes38
WDR73,12,1,-3.7848795988327337,-1.2571667296642577,Oligodendrocytes,Oligodendrocytes12
DCAF10,4,1,4.03084095933377,0.021450413966723758,Oligodendrocytes,Oligodendrocytes4
AL513327.1,34,2,-1.10245582840503,3.9011286633258546,Oligodendrocytes,Oligodendrocytes34
CNTLN,11,1,4.739105787062042,0.4339043038135255,Oligodendrocytes,Oligodendrocytes11
ZNF155,11,1,5.2416687867873835,0.7538396256213868,Oligodendrocytes,Oligodendrocytes11
CLUAP1,1,1,-5.079183016038544,-2.159172241931609,Oligodendrocytes,Oligodendrocytes1
AC107223.1,7,1,5.471413221144073,1.775103701854297,Oligodendrocytes,Oligodendrocytes7
BRINP2,9,1,-3.6963329651123358,0.8370369808917726,Oligodendrocytes,Oligodendrocytes9
TRIM4,17,1,-2.994409475541718,-1.8029464645141875,Oligodendrocytes,Oligodendrocytes17
FAM193A,9,1,-3.5315710642105413,0.9807168381458009,Oligodendrocytes,Oligodendrocytes9
FAM193B,20,1,-2.4099694528347326,1.0423666374927247,Oligodendrocytes,Oligodendrocytes20
TRIM9,20,1,-2.0443360098368,0.720169677043506,Oligodendrocytes,Oligodendrocytes20
CCDC137,12,1,-4.631122265077241,-1.077863918041638,Oligodendrocytes,Oligodendrocytes12
MEMO1,41,1,3.518954839491241,-1.9365982277149474,Oligodendrocytes,Oligodendrocytes41
RECK,8,1,4.824320878767364,-0.20097397396509997,Oligodendrocytes,Oligodendrocytes8
ARMCX4,4,1,3.9494353196853327,-0.045125590061596554,Oligodendrocytes,Oligodendrocytes4
NNT-AS1,13,1,2.6851907632583307,2.1020935909991945,Oligodendrocytes,Oligodendrocytes13
LIME1,4,1,3.049845781111114,0.08631099631840833,Oligodendrocytes,Oligodendrocytes4
SAP30L-AS1,8,1,4.2821422479385065,-0.24270366260950915,Oligodendrocytes,Oligodendrocytes8
SMIM19,23,1,-4.3363575079208685,-2.698810623382977,Oligodendrocytes,Oligodendrocytes23
DCAF11,12,1,-3.8666407205826117,-1.5991734726185118,Oligodendrocytes,Oligodendrocytes12
ZNF704,16,1,4.152692403578155,1.7788022892718995,Oligodendrocytes,Oligodendrocytes16
JMJD7,26,1,-4.720687780595429,-0.8846018178219115,Oligodendrocytes,Oligodendrocytes26
LAPTM4B,3,1,-5.370752964234955,-0.7453213793987548,Oligodendrocytes,Oligodendrocytes3
AL133244.2,11,1,5.813576307081573,0.4980656044727052,Oligodendrocytes,Oligodendrocytes11
LDOC1,27,1,2.0836954972976374,1.9522551434283937,Oligodendrocytes,Oligodendrocytes27
PCYT1A,31,1,-3.996430311418183,-1.016645417904309,Oligodendrocytes,Oligodendrocytes31
GNL3,31,1,-3.540255937791474,-0.7521477801555907,Oligodendrocytes,Oligodendrocytes31
SSU72,1,1,-5.418688450074799,-1.9911667121404921,Oligodendrocytes,Oligodendrocytes1
GNAZ,19,1,0.26306137063442914,2.1254443066364015,Oligodendrocytes,Oligodendrocytes19
GCDH,5,1,2.1215258500808405,0.5638646023517335,Oligodendrocytes,Oligodendrocytes5
CNPPD1,30,1,0.5699861905807182,1.6501079933887208,Oligodendrocytes,Oligodendrocytes30
DGKI,20,1,-2.5785259344345404,1.1079701321368898,Oligodendrocytes,Oligodendrocytes20
TSTA3,3,1,-6.379500780320771,-1.4446346027607238,Oligodendrocytes,Oligodendrocytes3
SARM1,8,1,4.57072886445462,-0.12036763260310046,Oligodendrocytes,Oligodendrocytes8
LIX1-AS1,7,1,4.801586236738555,1.276927842403003,Oligodendrocytes,Oligodendrocytes7
LETMD1,7,1,5.11953839280545,1.4254511730914796,Oligodendrocytes,Oligodendrocytes7
WASHC2A,5,1,2.2755623719924616,0.16653121879155286,Oligodendrocytes,Oligodendrocytes5
KLHL36,12,1,-3.6130729057556463,-1.2866376502270018,Oligodendrocytes,Oligodendrocytes12
LINC02175,11,1,5.056624974989288,0.16805590560490735,Oligodendrocytes,Oligodendrocytes11
LINC00663,11,1,5.090012635969512,0.3170675175433839,Oligodendrocytes,Oligodendrocytes11
SYMPK,11,1,4.970285978102081,0.5133620636707033,Oligodendrocytes,Oligodendrocytes11
ALOX12-AS1,11,1,5.355166520857208,0.8022755520587648,Oligodendrocytes,Oligodendrocytes11
POU6F1,11,1,4.852469053053253,0.5565036671405519,Oligodendrocytes,Oligodendrocytes11
AC012459.1,11,1,5.806797590040557,0.5106374161487306,Oligodendrocytes,Oligodendrocytes11
AL161772.1,14,1,-5.327415380693085,-2.491878227686337,Oligodendrocytes,Oligodendrocytes14
ACSL4,22,1,-0.9934688546425179,-2.4243966055864608,Oligodendrocytes,Oligodendrocytes22
FAM174C,23,1,-4.7214259245163275,-2.6772821409458434,Oligodendrocytes,Oligodendrocytes23
TRIM16,32,1,-1.1512562372452095,-0.9395900828594481,Oligodendrocytes,Oligodendrocytes32
CDC42EP4,18,1,-0.14133528254092487,-1.4573837978596007,Oligodendrocytes,Oligodendrocytes18
DBF4,18,1,0.3397146127456352,-1.5818640453571593,Oligodendrocytes,Oligodendrocytes18
S100PBP,16,1,4.42195948579251,1.2252234356647218,Oligodendrocytes,Oligodendrocytes16
TMEM54,3,1,-5.5932966806656195,-0.5327049357647216,Oligodendrocytes,Oligodendrocytes3
ZNF512B,41,1,2.786718454145782,-1.759923027252606,Oligodendrocytes,Oligodendrocytes41
IFIT3,9,1,-4.600096378541596,0.3827835457568849,Oligodendrocytes,Oligodendrocytes9
TFAM,12,1,-4.2132989504104925,-1.417819128727368,Oligodendrocytes,Oligodendrocytes12
EDRF1,18,1,0.8497954271072075,-1.5553575618023192,Oligodendrocytes,Oligodendrocytes18
SLC6A6,9,1,-3.35689142725528,0.9951654808765138,Oligodendrocytes,Oligodendrocytes9
ZNF76,4,1,2.9288383386367487,-0.09915600845759265,Oligodendrocytes,Oligodendrocytes4
HEXIM1,21,1,0.05865773179470746,-0.8746987445110594,Oligodendrocytes,Oligodendrocytes21
DUSP3,40,1,-2.83114794275821,0.2912503617053712,Oligodendrocytes,Oligodendrocytes40
NSMF,1,1,-5.091179523683198,-1.4338704211468016,Oligodendrocytes,Oligodendrocytes1
KLRG1,36,1,-1.4010007717377022,-4.418223486637524,Oligodendrocytes,Oligodendrocytes36
L3HYPDH,38,1,-3.616603169656403,-3.581685052608899,Oligodendrocytes,Oligodendrocytes38
PTPRM,20,1,-2.654567036843903,0.8836842911487306,Oligodendrocytes,Oligodendrocytes20
DHRS13,12,1,-4.029659185624726,-1.8546167773956572,Oligodendrocytes,Oligodendrocytes12
PI4KB,2,1,-2.2423975803619696,0.5931354897266115,Oligodendrocytes,Oligodendrocytes2
ZNF335,18,1,0.0490281245940849,-1.5539305073971068,Oligodendrocytes,Oligodendrocytes18
RNF166,17,1,-2.8337177970177008,-1.757472859119824,Oligodendrocytes,Oligodendrocytes17
SLC35D1,8,1,5.285311784529083,-0.5167995555156981,Oligodendrocytes,Oligodendrocytes8
AC015871.1,41,1,3.53771409013211,-1.9320977790111815,Oligodendrocytes,Oligodendrocytes41
ZNHIT3,12,1,-3.8584217169052435,-2.0874517870897566,Oligodendrocytes,Oligodendrocytes12
TRPV5,7,1,5.554947461866729,1.5427822010760988,Oligodendrocytes,Oligodendrocytes7
YIPF5,12,1,-4.303678903794892,-1.9679773611778533,Oligodendrocytes,Oligodendrocytes12
TET1,16,1,4.232714261793487,1.4154101746326173,Oligodendrocytes,Oligodendrocytes16
DNAL1,31,1,-3.4980720617538763,-0.20007275173609607,Oligodendrocytes,Oligodendrocytes31
KMT5C,5,1,2.5637908838027643,0.10850347449833997,Oligodendrocytes,Oligodendrocytes5
IMMP2L,16,1,4.285140599989288,1.4885147946124757,Oligodendrocytes,Oligodendrocytes16
TTF1,12,1,-3.6245817281967474,-1.3239633304828917,Oligodendrocytes,Oligodendrocytes12
FOSL1,9,1,-3.553998384690888,0.2967842953448976,Oligodendrocytes,Oligodendrocytes9
KIF5A,31,1,-3.098293218827851,-0.5298851592296874,Oligodendrocytes,Oligodendrocytes31
DLGAP4,21,1,-0.5520115234619454,-0.8063918215984618,Oligodendrocytes,Oligodendrocytes21
LINC00665,28,1,1.0791636369460746,-0.05731855461542956,Oligodendrocytes,Oligodendrocytes28
STX18-AS1,7,1,5.383574571394317,1.1573585407977784,Oligodendrocytes,Oligodendrocytes7
EMSY,8,1,5.140299882673614,-0.0015185935253416716,Oligodendrocytes,Oligodendrocytes8
CERK,31,1,-3.7206342556244207,0.09435023238713391,Oligodendrocytes,Oligodendrocytes31
GTF3A,3,1,-6.413791570878632,-1.4509245617145812,Oligodendrocytes,Oligodendrocytes3
TCTN3,17,1,-2.5092844106918646,-1.2482383711094176,Oligodendrocytes,Oligodendrocytes17
SRR,8,1,4.602669324659698,0.033544196391650516,Oligodendrocytes,Oligodendrocytes8
FANCB,25,1,3.9937530420058893,1.1461771862750734,Oligodendrocytes,Oligodendrocytes25
LINC01505,7,1,5.396140661024444,1.797393216395923,Oligodendrocytes,Oligodendrocytes7
DOP1A,13,1,2.8433371446365046,1.6508623497729982,Oligodendrocytes,Oligodendrocytes13
TANK,22,1,-0.8833809234863594,-2.679208026623181,Oligodendrocytes,Oligodendrocytes22
HARBI1,8,1,4.317703332685821,-0.014919148182324093,Oligodendrocytes,Oligodendrocytes8
LZTFL1,4,1,3.442656602644317,-0.0379308326000487,Oligodendrocytes,Oligodendrocytes4
TTC13,7,1,5.037715997480743,1.0189350979572023,Oligodendrocytes,Oligodendrocytes7
AP000446.1,29,1,0.23531159379421918,-0.7247857911342894,Oligodendrocytes,Oligodendrocytes29
ING4,38,1,-3.3168984987503363,-3.2883857352489745,Oligodendrocytes,Oligodendrocytes38
TAB2,22,1,-1.0209423043495491,-1.875203834270886,Oligodendrocytes,Oligodendrocytes22
MAPK3,14,1,-5.598877582765229,-2.985215769504956,Oligodendrocytes,Oligodendrocytes14
KLHL21,29,1,0.8212035558456108,-0.9321639401668822,Oligodendrocytes,Oligodendrocytes29
PPIH,23,1,-4.467011842942841,-2.3106899050826346,Oligodendrocytes,Oligodendrocytes23
SEPSECS-AS1,15,1,3.504086103224151,0.7963527577167238,Oligodendrocytes,Oligodendrocytes15
GNA13,22,1,-1.0675425269371346,-2.122051761841229,Oligodendrocytes,Oligodendrocytes22
ZCWPW1,33,1,5.121177758955352,-1.3131908638233458,Oligodendrocytes,Oligodendrocytes33
ZNF771,18,1,0.8760076425307914,-1.4218593103641783,Oligodendrocytes,Oligodendrocytes18
AC105942.1,4,1,3.627945508741729,0.6265937226062501,Oligodendrocytes,Oligodendrocytes4
MTIF3,38,1,-3.731418524003632,-3.4908549649471556,Oligodendrocytes,Oligodendrocytes38
PSPH,42,1,2.598565664076202,-1.192177758907727,Oligodendrocytes,Oligodendrocytes42
